intersection_code,stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_name_short,parent_station,stop_name,reference_place,location_type,stop_place,stop_code
F-W/B,33.0187616327,1,,-117.04013125,40360,Espola&Martincoit,,Espola Rd & Martincoit Rd,,0,,40360
N-W/B,32.9712280209,1,,-117.038637671,40361,Aubrey&York,,Aubrey St & York Av,,0,,40361
F-W/B,33.0187480771,1,,-117.037514671,40362,Espola&Cloudcroft,,Espola Rd & Cloudcroft Dr,,0,,40362
F-W/B,32.9565748541,1,,-117.03836602,40363,Poway&Midland,,Poway Rd & Midland Rd,,0,,40363
,32.7337858645,0,,-117.174922977,75078,Middletown,midS_S,Middletown Station,midS,0,midS_N,75078
F-N/B,32.783815125,1,,-117.061801647,12948,Coll&Del Cerro,,College Av & Del Cerro Bl,,0,,12948
F-E/B,32.7333900249,2,,-116.958042273,40192,Jamacha&Trace,,Jamacha Bl & Trace Rd,,0,,40192
M-Street-W/B,32.6048919623,2,,-116.610568668,98112,Hwy 94&Potrero Post Office - Park & Ride,,Hwy 94 & Potrero Post Office - Park & Ride,,0,potrer,98112
,32.7335139113,0,,-117.174792973,75079,Middletown,midS_S,Middletown Station,midS,0,midS_S,75079
F-N/B,32.7532425816,1,,-117.06446029,12943,Coll&Univ,,College Av & University Av,,0,unicol,12943
F-N/B,32.6023065633,1,,-117.064460357,12940,3rd&Orange,,3rd Av & Orange Av,,0,ora3rd,12940
F-N/B,32.5844491477,1,,-117.061630322,12946,Beyer&Palm,,Beyer Wy & Palm Av,,0,beypal,12946
F-N/B,32.7879361886,0,,-117.06455987,12945,Coll&St Therese,,College Av & St Therese Wy,,0,,12945
,32.9027291363,,,-117.224880836,svcoas,svcoas,,Sorrento Valley Coaster Station,,1,,
N-W/B,32.8569949551,2,,-116.925059524,40321,Woodside&Channel,,Woodside Av & Channel Rd,,0,,40321
F-W/B,32.8573830435,1,,-116.921933093,40322,Woodside&Los Coches,,Woodside Av & Los Coches Rd,,0,,40322
M-Street-S/B,32.8368123093,2,,-116.899028873,40966,Bus 8&13490,,Business 8 & 13490,,0,,40966
M-Street-S/B,32.8374087621,2,,-116.89797518,40967,Bus 8&13545,,Business 8 & 13545,,0,,40967
N-S/B,32.8339899705,1,,-116.904174602,40965,Bus 8&Los Coches,,Business 8 & Los Coches Rd,,0,,40965
F-W/B,32.6454297682,1,,-116.996852167,30529,EH&Baron (Bonita Vista Hs),,East H St & Baron Pl (Bonita Vista Hs),,0,,30529
N-N/B,32.8459411187,1,,-116.930975522,40747,Wtr Gdns&Rockcrest,,Winter Gardens Bl & Rockcrest Rd,,0,,40747
N-W/B,32.7483615338,1,,-116.961288126,40960,Calle Verde&Avocado,,Calle Verde & Avocado Bl,,0,ranvil,40960
N-W/B,32.6002938771,0,,-117.048632374,30258,Orange&Loma,,Orange Av & Loma Ln,,0,,30258
F-W/B,32.611693453,1,,-117.050073457,30257,E Palomar&Judson,,E Palomar St & Judson Wy,,0,,30257
N-N/B,32.6346016954,1,,-117.081671976,30524,4th&Roosevelt,,4th Av & Roosevelt St,,0,h4th1,30524
F-W/B,32.600242319,1,,-117.051914572,30255,Orange&Hilltop,,Orange Av & Hilltop Dr,,0,hilora,30255
F-W/B,32.5948495996,1,,-117.051946745,30254,Main&Hilltop,,Main St & Hilltop Dr,,0,,30254
F-W/B,32.6007178383,0,,-117.054438539,30251,Orange&Kim,,Orange Av & Kim Pl,,0,,30251
F-W/B,32.8437916413,2,,-116.884559029,40969,Bus 8&Lake Jennings Park,,Business 8 & Lake Jennings Park Rd,,0,,40969
N-N/B,32.6878058784,1,,-117.118507656,12493,Main&Thor,,Main St & Thor St,,0,,12493
N-N/B,32.6843421803,1,,-117.113504194,12497,Main&Woden,,Main St & Woden St,,0,,12497
N-N/B,32.6854659558,1,,-117.115124001,12496,Main&Vesta,,Main St & Vesta St,,0,vesmai,12496
N-W/B,32.9594148016,1,,-117.115137134,12498,Rcho Pnsqts&Carmel Mtn,,Rancho Penasquitos Bl & Carmel Mountain Rd,,0,,12498
F-S/B,32.8403306342,1,,-116.893721862,40327,Bus 8&ELakeview,,Business 8 & East Lakeview Rd,,0,,40327
M-TC-Bus,32.8690599958,1,,-117.213730666,95032,UTC TC,utc,UTC Transit Center,,0,utc,95032
,32.7167729761,0,,-117.162428955,75087,Civic Cntr,civS_S,Civic Center Station,civS,0,civS_N,75087
F-S/B,32.6237113551,1,,-117.059513399,30367,Hilltop&L,,Hilltop Dr & L St,,0,,30367
N-S/B,32.6938105832,0,,-117.085201378,50099,Euclid&Solola,,Euclid Av & Solola Av,,0,,50099
F-S/B,32.8403732646,2,,-116.933364513,40563,Wtr Gdns&Fair,,Winter Gardens Bl & Fair Ln,,0,,40563
N-S/B,32.6771406225,1,,-117.102914088,50095,D&E 8th,,D Av & E 8th St,,0,8thdst,50095
N-S/B,32.7889948215,1,,-116.929611096,40566,Jamacha&Wshngtn,,Jamacha Rd & Washington Av,,0,,40566
F-W/B,32.6790785995,1,,-117.068406319,50092,Alleghany&Reo,,Alleghany St & Reo Dr,,0,,50092
M-Street-S/B,32.7907068261,1,,-116.931658022,40564,Jamacha&Sunnyland,,Jamacha Rd & Sunnyland Av,,0,,40564
N-S/B,32.8456981864,2,,-116.931169001,40565,Wtr Gdns&Rockcrest,,Winter Gardens Bl & Rockcrest Rd,,0,,40565
F-W/B,32.8078957515,1,,-117.211313454,11168,Balboa&Moraga,,Balboa Av & Moraga Av,,0,,11168
F-N/B,32.750518682,1,,-117.20974419,11169,Midway&East,,Midway Dr & East Dr,,0,,11169
F-W/B,32.8021910186,1,,-117.216087269,11166,Grand&Mission Bay,,Grand Av & Mission Bay Dr,,0,gramis,11166
F-W/B,32.8738293637,1,,-117.210007943,11167,LJ Vlge&Executive,,La Jolla Village Dr & Executive Wy,,0,,11167
F-W/B,32.7271499065,1,,-117.218636642,11161,N Harbor&Laning,,N Harbor Dr & Laning Rd,,0,,11161
N-N/B,32.7537721609,1,,-117.217585991,11162,Midway&Duke,,Midway Dr & Duke St,,0,,11162
N-N/B,32.6099793901,1,,-117.081059991,60358,Brdwy&Naples,,Broadway & Naples St,,0,,60358
M-Street-E/B,32.7697243773,2,,-117.060845477,13331,Mntzma&Gary,,Montezuma Rd & Gary St,,0,,13331
F-N/B,32.6647255617,1,,-117.093341708,12877,Highland&24th,,Highland Av & 24th St,,0,,12877
N-S/B,32.7311771762,2,,-117.229688314,11559,Plum&Lowell,,Plum St & Lowell St,,0,,11559
F-S/B,32.7174805055,0,,-117.246930623,11862,Catalina&Temple,,Catalina Bl & Temple St,,0,,11862
M-Street-W/B,32.8077856353,1,,-116.976980089,40416,Fletcher&Marshall,,Fletcher Pkwy & Marshall Av,,0,,40416
F-W/B,32.8386333172,1,,-116.973917285,40417,Msn Grg&Cottonwood,,Mission Gorge Rd & Cottonwood Av,,0,,40417
F-W/B,32.8022838799,1,,-117.12976778,12831,Gramercy&Ruffin,,Gramercy Dr & Ruffin Rd,,0,,12831
F-N/B,32.7376565997,1,,-117.129216864,12830,30th&Redwood,,30th St & Redwood St,,0,30red,12830
M-Street-N/B,32.9150193866,1,,-117.124355586,12837,Black Mtn&Vlge Greens MHP (10771),,Black Mountain Rd & Village Greens MHP (10771),,0,,12837
F-N/B,32.8171961604,1,,-117.12412295,12836,Ruffin&Sky Park,,Ruffin Rd & Sky Park Ct,,0,rufsky,12836
F-W/B,32.8431809813,1,,-116.984340993,40410,Town Ctr&Cuyamaca,,Town Center Pkwy & Cuyamaca St,,0,,40410
N-S/B,32.5730352524,1,,-117.084172407,60352,Hollister&Ingrid,,Hollister St & Ingrid Av,,0,,60352
F-N/B,32.6699668295,1,,-117.095364293,12873,Highland&18th,,Highland Av & 18th St,,0,high18,12873
F-N/B,32.9057267866,1,,-117.123953672,12839,Black Mtn&Gold Coast,,Black Mountain Rd & Gold Coast Dr,,0,blagol,12839
N-N/B,32.9126681459,1,,-117.124146475,12838,Black Mtn&Hillery,,Black Mountain Rd & Hillery Dr,,0,,12838
F-W/B,32.7877927463,1,,-116.973313918,40418,Wshngtn&Lemon,,Washington Av & Lemon Av,,0,,40418
M-Street-E/B,32.5589264829,1,,-116.956958106,92262,Avda Costa Norte&Avda Costa Azul,,Avenida Costa Norte & Avenida Costa Azul,,0,,92262
F-S/B,32.5559082703,1,,-116.95511333,92263,Avda Costa Este&Avda De La Fuente,,Avenida Costa Este & Avenida De La Fuente,,0,,92263
F-E/B,32.5603761503,2,,-116.961990443,92260,Airway&La Media,,Airway Rd & La Media Rd,,0,,92260
N-W/B,32.5534504431,1,,-116.957154411,92266,Siempre Viva&Avda Costa Brava,,Siempre Viva Rd & Avenida Costa Brava,,0,,92266
N-N/B,32.5560933001,1,,-116.954959033,92267,Avda Costa Este&Avda De La Fuente,,Avenida Costa Este & Avenida De La Fuente,,0,,92267
F-S/B,32.5982762936,1,,-117.064611484,12212,3rd&Anita,,3rd Av & Anita St,,0,,12212
N-W/B,32.5590775289,1,,-116.956978788,92268,Avda Costa Norte&Avda Costa Azul,,Avenida Costa Norte & Avenida Costa Azul,,0,,92268
F-N/B,32.7880877647,1,,-117.097565392,12870,Msn Grg&Vandever,,Mission Gorge Rd & Vandever Av,,0,,12870
F-S/B,32.5942789616,1,,-117.064353813,12211,Beyer&Main,,Beyer Wy & Main St,,0,mai3rd,12211
N-S/B,32.7739376558,1,,-117.175357281,11606,L Vsta&Northrim,,Linda Vista Rd & Northrim Ct,,0,,11606
N-E/B,32.7520028609,1,,-117.234171022,13337,WPt Loma&Mentone,,West Point Loma Bl & Mentone St,,0,,13337
F-E/B,32.7012485636,1,,-117.062075034,10678,Skyline&O'Meara,,Skyline Dr & O'Meara St,,0,,10678
F-W/B,32.6861713976,1,,-117.058569051,59016,Oriskany&Bairoko,,Oriskany Rd & Bairoko Rd,,0,,59016
N-W/B,32.7002350189,1,,-117.142317604,10884,Logan&I-5 Ramp,,Logan Av & I-5 Ramp,,0,,10884
N-W/B,32.7485526027,1,,-117.142107664,10885,Univ&Alabama,,University Av & Alabama St,,0,,10885
N-E/B,32.7114683815,1,,-117.153988877,10108,Mrkt&Park,marpar,Market St & Park Bl,,0,marpar,10108
N-W/B,32.8097897675,1,,-117.144345712,10880,Aero&Glen H Curtis,,Aero Dr & Glen H Curtis Rd,,0,,10880
N-W/B,32.7064278263,1,,-117.142260009,10882,Imperial&24th,,Imperial Av & 24th St,,0,,10882
N-S/B,32.7712392052,1,,-117.202018905,11578,Morena&Savannah,,Morena Bl & Savannah St,,0,,11578
N-W/B,32.7543365372,1,,-117.202275368,11577,Rosecrans&Moore,,Rosecrans St & Moore St,,0,,11577
N-S/B,32.8503696603,1,,-117.204109011,11576,Gnsee&April,,Genesee Av & April Ct,,0,,11576
N-W/B,32.7527786961,1,,-117.203624627,11575,Rosecrans&Kurtz,,Rosecrans St & Kurtz St,,0,,11575
M-Street-S/B,32.7791191277,0,,-117.207716509,11573,Morena&Asher,,Morena Bl & Asher St,,0,,11573
N-S/B,32.8644429654,1,,-117.212856143,11572,Gnsee&Decoro,,Genesee Av & Decoro St,,0,,11572
N-S/B,32.7511450793,1,,-117.213657329,11570,Midway&Fordham,,Midway Dr & Fordham St,,0,,11570
F-S/B,32.7760694401,1,,-117.157736164,10483,Murray Cyn&Mission Heights,,Murray Canyon Rd & Mission Heights Rd,,0,,10483
F-W/B,32.7929796951,1,,-117.088367674,11379,Zion&Estrella,,Zion Av & Estrella Av,,0,,11379
F-W/B,32.7042754185,1,,-117.089864635,11375,Imperial&49th,,Imperial Av & 49th St,,0,,11375
F-E/B,32.9106614838,1,,-117.155114214,10484,Mra Msa&Parkdale,,Mira Mesa Bl & Parkdale Av,,0,,10484
F-W/B,32.7567288017,1,,-117.088097524,11377,El Cjn&Winona,,El Cajon Bl & Winona Av,,0,,11377
M-Street-W/B,32.7930157292,1,,-117.089536227,11376,Zion&Clara Lee,,Zion Av & Clara Lee Av,,0,,11376
F-W/B,32.6969183489,1,,-117.094195751,11371,Logan&47th,,Logan Av & 47th St,,0,47log,11371
F-W/B,32.696921695,1,,-117.09611359,11370,Logan&46th,,Logan Av & 46th St,,0,,11370
N-W/B,32.675384528,0,,-117.064270889,50075,Cumberland&Reo,,Cumberland St & Reo Dr,,0,reocum,50075
N-W/B,32.6762082136,1,,-117.061483711,50074,Cumberland&Seabreeze,,Cumberland St & Seabreeze Dr,,0,,50074
F-W/B,32.6810253325,2,,-117.102360176,50077,E 4th&F,,E 4th St & F Av,,0,,50077
F-W/B,32.6752634731,1,,-117.102505965,50076,Pza&D,,Plaza Bl & D Av,,0,,50076
N-W/B,32.6909569857,2,,-117.080415911,50071,Division&Drexel,,Division St & Drexel Av,,0,,50071
N-W/B,32.6781399332,1,,-117.082982813,50070,Pza&Grove,,Plaza Bl & Grove St,,0,,50070
N-W/B,32.6601861355,1,,-117.073260711,50073,Swtwter&Orange,,Sweetwater Rd & Orange St,,0,,50073
N-W/B,32.680258428,1,,-117.079401934,50072,Pza&Euclid,,Plaza Bl & Euclid Av,,0,,50072
F-W/B,32.6631579816,1,,-117.097885453,50078,24th&D,,24th St & D Av,,0,,50078
N-N/B,32.5713490629,1,,-117.105602116,60341,13th&Holly,,13th St & Holly Av,,0,,60341
N-N/B,32.5727619359,1,,-117.105580104,60342,13th&Grove,,13th St & Grove Av,,0,,60342
N-N/B,32.5699352259,1,,-117.092611522,60348,Saturn&Ilex,,Saturn Bl & Ilex Av,,0,,60348
F-N/B,32.5731896575,1,,-117.092577664,60349,Saturn&Grove,,Saturn Bl & Grove Av,,0,,60349
F-N/B,32.7876015861,1,,-117.174485636,12712,Comstock&W Jewett,,Comstock St & W Jewett St,,0,,12712
F-N/B,32.7739155061,1,,-117.17501219,12710,L Vsta&Northrim,,Linda Vista Rd & Northrim Ct,,0,,12710
F-N/B,32.8053861188,1,,-117.175372089,12711,Gnsee&Marlesta,,Genesee Av & Marlesta Dr,,0,,12711
F-N/B,32.7848878248,1,,-117.17388123,12714,Comstock&Langmuir,,Comstock St & Langmuir St,,0,,12714
F-N/B,32.7772130071,1,,-117.172906014,12719,L Vsta&Kramer,,Linda Vista Rd & Kramer St,,0,,12719
F-W/B,32.7497255201,1,,-117.103746835,10970,Univ&Van Dyke,,University Av & Van Dyke Av,,0,,10970
N-W/B,32.7633427209,1,,-117.107154548,10973,Adams&Kensington,,Adams Av & Kensington Dr,,0,,10973
N-W/B,32.6961949626,1,,-117.105835347,10975,Natl&41st,,National Av & 41st St,,0,,10975
M-Street-W/B,32.7042651044,1,,-117.104964464,10976,Imperial&Messina,,Imperial Av & Messina Wy,,0,,10976
F-W/B,32.7116107845,1,,-117.105910249,10977,Mrkt&Morrison,,Market St & Morrison St,,0,,10977
N-W/B,32.7497516739,1,,-117.10552619,10978,Univ&Marlborough,,University Av & Marlborough Av,,0,,10978
N-W/B,32.9002514013,2,,-117.107921842,10979,Willow Creek&10180,,Willow Creek Rd & 10180,,0,,10979
F-W/B,32.9130254812,1,,-117.136108783,11289,Mra Msa&Westonhill,,Mira Mesa Bl & Westonhill Dr,,0,,11289
F-W/B,32.7169830159,1,,-117.134118386,11288,C&28th,,C St & 28th St,,0,,11288
F-N/B,32.5953856532,1,,-117.029237229,39007,Brandywine&Auto Park,,Brandywine Av & Auto Park Dr,,0,,39007
M-Street-E/B,32.5947248156,1,,-117.032461902,39006,Auto Park&Oleander,,Auto Park Dr & Oleander Av,,0,,39006
F-E/B,32.5945947419,1,,-117.053097022,39001,Main&Mace,,Main St & Mace St,,0,,39001
F-W/B,32.5985474341,1,,-117.070140194,39003,Anita&4th,,Anita St & 4th Av,,0,,39003
F-E/B,32.6402297788,1,,-117.083420715,39002,F&4th,,F St & 4th Av,,0,,39002
F-W/B,32.7169547633,1,,-117.138432537,11280,C&26th,,C St & 26th St,,0,,11280
F-E/B,32.8275388667,1,,-117.098899048,60834,Cmnt Mesa&Mollendo,,Clairemont Mesa Bl & Mollendo Bl,,0,,60834
F-W/B,32.9130081574,1,,-117.138904417,11282,Mra Msa&New Salem,,Mira Mesa Bl & New Salem St,,0,,11282
N-W/B,32.6145043193,1,,-117.023521647,39009,E Palomar&Davies,,E Palomar St & Davies Dr,,0,,39009
F-W/B,32.6960261065,1,,-117.135969036,11284,Natl&27th,,National Av & 27th St,,0,,11284
F-W/B,32.8027026009,1,,-117.135402135,11287,Gramercy&Mobley,,Gramercy Dr & Mobley St,,0,,11287
M-Street-W/B,32.8219740182,1,,-117.134795188,11286,Balboa&9020,,Balboa Av & 9020,,0,,11286
N-W/B,32.7005556553,1,,-117.144723092,60123,Natl&Cesar E Chavez,,National Av & Cesar E Chavez Pkwy,,0,natces,60123
M-Street-W/B,32.5951639016,2,,-116.528485286,98109,Hwy 94&Dogpatch,,Hwy 94 & Dogpatch,,0,,98109
M-Street-E/B,32.5949745787,2,,-116.528345082,98108,Hwy 94&Dogpatch,,Hwy 94 & Dogpatch,,0,,98108
N-S/B,32.6084779729,2,,-116.474215211,98105,Hwy 94&Forest Gate,,Hwy 94 & Forest Gate Rd,,0,,98105
N-N/B,32.6082034411,2,,-116.474045661,98104,Hwy 94&Forest Gate,,Hwy 94 & Forest Gate Rd,,0,campoP,98104
M-Street-N/B,32.5898560875,2,,-116.521387962,98107,Hwy 94&Mtn Empire Campground,,Hwy 94 & Mountain Empire Campground,,0,,98107
F-S/B,32.5901060903,2,,-116.521434182,98106,Hwy 94&Mtn Empire Campground,,Hwy 94 & Mountain Empire Campground,,0,,98106
M-Street-N/B,32.8410515073,2,,-116.612978403,98101,Old80&Descanso Real Estate,,Old Hwy 80 & Descanso Real Estate,,0,descan,98101
F-S/B,32.8410703346,2,,-116.613118478,98100,Old80&Riverside,,Old Hwy 80 & Riverside St,,0,descan,98100
F-W/B,32.628478275,2,,-116.472609608,98103,Hwy 94&Buckman Sprgs,,Hwy 94 & Buckman Springs Rd,,0,,98103
N-E/B,32.6284264309,2,,-116.472401611,98102,Hwy 94&Buckman Sprgs,,Hwy 94 & Buckman Springs Rd,,0,campo,98102
F-E/B,32.7550311266,1,,-117.103603088,13531,El Cjn&Copeland,,El Cajon Bl & Copeland Av,,0,,13531
F-S/B,32.718760296,1,,-117.12964612,13533,30th&A,,30th St & A St,,0,30tast,13533
N-N/B,32.7188252923,1,,-117.129396416,13532,30th&A,,30th St & A St,,0,30tast,13532
N-N/B,32.8607563827,1,,-117.208718997,13143,Gnsee&Centurion Sq,,Genesee Av & Centurion Sq,,0,,13143
N-S/B,32.728966196,1,,-117.080377356,11756,54th&Pirotte,,54th St & Pirotte Dr,,0,,11756
N-S/B,32.7600043642,1,,-117.080878093,11755,Collwood&Monroe,,Collwood Bl & Monroe Av,,0,,11755
N-S/B,32.6414564507,1,,-117.080037649,11754,3rd&F,,3rd Av & F St,,0,3rdf,11754
M-Street-S/B,33.0158399827,2,,-117.082479154,11751,WBdo&The Pte,,West Bernardo Dr & The Pointe,,0,,11751
F-S/B,32.7534229116,1,,-117.165009888,12009,Front&Arbor (UCSD),,Front St & Arbor Dr (UCSD),,0,ucsdho,12009
F-S/B,32.7737184429,1,,-117.167537119,12006,Ulric&Fashion Hills,,Ulric St & Fashion Hills Bl,,0,,12006
F-S/B,32.789740244,1,,-117.167814678,12007,L Vsta&Fulton,,Linda Vista Rd & Fulton St,,0,,12007
F-S/B,32.7401659894,0,,-117.16918781,12004,Reynard&Curlew,,Reynard Wy & Curlew St,,0,,12004
N-S/B,32.7659330084,1,,-117.198649909,99853,Morena&Sherman,,Morena Bl & Sherman St,,0,,99853
F-S/B,32.7296187021,0,,-117.168983499,12003,State&Kalmia,,State St & Kalmia St,,0,,12003
N-S/B,32.7309460477,2,,-117.079830203,11759,54th&Laurel,,54th St & Laurel St,,0,,11759
M-Street-E/B,32.797687774,1,,-117.072860503,10660,Waring&Birchwood,,Waring Rd & Birchwood St,,0,,10660
N-S/B,32.7886477226,1,,-117.191713157,11595,Burgener&Jellett,,Burgener Bl & Jellett St,,0,,11595
M-Special_Loc,32.7025640429,2,,-116.354942,98070,Golden Acorn Casino&Same,,Golden Acorn Casino & Same,,0,,98070
F-S/B,32.7558221426,0,,-117.189544015,11597,Arista&Hickory,,Arista St & Hickory St,,0,arihic,11597
F-W/B,32.6483636105,2,,-116.366192484,98072,Hwy 94&Church,,Hwy 94 & Church Rd,,0,,98072
F-S/B,32.837352364,1,,-117.195926243,11591,Gnsee&Appleton,,Genesee Av & Appleton St,,0,,11591
N-W/B,32.7592311049,2,,-117.19663254,11590,Taylor&Presidio,,Taylor St & Presidio Dr,,0,,11590
M-Street-W/B,32.631991394,2,,-116.433888991,98077,Hwy 94&Shockey Truck Trail,,Hwy 94 & Shockey Truck Trail,,0,,98077
M-Street-S/B,32.8288286036,1,,-117.193487493,11592,Gnsee&Chateau,,Genesee Av & Chateau Dr,,0,,11592
M-Street-N/B,32.6501166866,2,,-116.48723462,98079,Buckman Sprgs&Freedom Ranch,,Buckman Springs Rd & Freedom Ranch,,0,,98079
F-W/B,32.628816984,2,,-116.472246696,98078,Hwy 94&Buckman Sprgs,,Hwy 94 & Buckman Springs Rd,,0,campo,98078
N-S/B,32.7545873885,0,,-117.189270634,11598,Presidio&Ampudia,,Presidio Dr & Ampudia St,,0,,11598
F-S/B,32.5996452154,1,,-117.051597442,99150,Hilltop&Orange,,Hilltop Dr & Orange Av,,0,hilora,99150
F-S/B,32.6612007349,1,,-116.960075073,99212,Lane&Proctor Vly,,Lane Av & Proctor Valley Rd,,0,,99212
N-S/B,32.6569269645,1,,-116.961964083,99213,Lane&Mackenzie Creek,,Lane Av & Mackenzie Creek Rd,,0,,99213
N-N/B,32.6275010424,1,,-117.036672849,99210,Oleander&Tlgrph Cyn,,Oleander Av & Telegraph Canyon Rd,,0,,99210
F-E/B,32.6617969069,1,,-116.964872435,99211,Proctor Vly&Rocking Horse,,Proctor Valley Rd & Rocking Horse Dr,,0,,99211
F-W/B,32.6625173516,1,,-116.9662332,99216,Proctor Vly&Rocking Horse,,Proctor Valley Rd & Rocking Horse Dr,,0,,99216
F-W/B,32.8095487263,1,,-117.11726101,99217,Aero&Murphy Cyn,,Aero Dr & Murphy Canyon Rd,,0,,99217
M-Street-N/B,32.6567138137,1,,-116.961751177,99214,Lane&Mackenzie Creek,,Lane Av & Mackenzie Creek Rd,,0,,99214
F-W/B,32.6617436471,1,,-116.960774771,99215,Proctor Vly&Lane,,Proctor Valley Rd & Lane Av,,0,,99215
F-S/B,32.8080778831,1,,-117.118880347,99218,Daley Ctr&Aero,,Daley Center Dr & Aero Dr,,0,,99218
F-S/B,32.6142081778,1,,-117.027341307,99152,Brandywine&E Palomar,,Brandywine Av & E Palomar St,,0,epame1,99152
M-TC-Bus,32.7101146422,1,,-117.086015814,94017,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,94017
F-N/B,32.9055850427,0,,-117.108886174,13289,Scripps Ranch&Scripps Ranch,,Scripps Ranch Bl & Scripps Ranch Ct,,0,,13289
N-S/B,32.9054839522,0,,-117.109194719,13288,Scripps Ranch&Scripps Ranch,,Scripps Ranch Bl & Scripps Ranch Ct,,0,,13288
N-S/B,32.9084312975,0,,-117.110243373,13287,Scripps Ranch&Meanley,,Scripps Ranch Bl & Meanley Dr,,0,,13287
F-S/B,32.9111210989,1,,-117.109989458,13286,Scripps Ranch&Scripps Lake,,Scripps Ranch Bl & Scripps Lake Dr,,0,,13286
N-S/B,32.9139814366,0,,-117.110111926,13285,Scripps Ranch&Hibert,,Scripps Ranch Bl & Hibert St,,0,,13285
F-S/B,32.9163979856,0,,-117.111207653,13284,Scripps Ranch&Mra Msa,,Scripps Ranch Bl & Mira Mesa Bl,,0,,13284
M-TC-Bus,32.7543095694,1,,-117.199711976,94019,Old Town TC,oldttc,Old Town Transit Center,oldttc,0,ottc_w,94019
F-S/B,32.7495407635,0,,-117.171455018,11992,Goldfinch&Wshngtn,,Goldfinch St & Washington St,,0,golwas,11992
F-E/B,32.9805483752,1,,-117.077722901,13449,Carmel Mtn&Stoney Peak,,Carmel Mountain Rd & Stoney Peak Dr,,0,,13449
F-E/B,32.9788904888,1,,-117.081493243,13448,Carmel Mtn&Rcho Carmel (S),,Carmel Mountain Rd & Rancho Carmel Dr (S),,0,,13448
F-S/B,32.7284427847,1,,-117.026986462,12243,Skyline&Dayton,,Skyline Dr & Dayton Dr,,0,,12243
F-W/B,32.9802705292,1,,-117.078581187,13445,Carmel Mtn&Stoney Peak,,Carmel Mountain Rd & Stoney Peak Dr,,0,,13445
F-S/B,32.9828601167,1,,-117.076450022,13444,Carmel Mtn&Highland Ranch,,Carmel Mountain Rd & Highland Ranch Rd,,0,,13444
F-W/B,32.9790570313,1,,-117.082476366,13446,Carmel Mtn&Ranch Carmel (S),,Carmel Mountain Rd & Ranch Carmel Dr (S),,0,,13446
N-E/B,32.6967371643,1,,-117.098169394,13441,Logan&45th,,Logan Av & 45th St,,0,,13441
N-W/B,32.6969155378,1,,-117.097810303,13440,Logan&45th,,Logan Av & 45th St,,0,,13440
N-S/B,32.9858968623,1,,-117.075676327,13443,Carmel Mtn&Conference Way,,Carmel Mountain Rd & Conference Way,,0,,13443
F-S/B,32.9881352075,1,,-117.075514728,13442,Carmel Mtn&Rcho Carmel (N),,Carmel Mountain Rd & Rancho Carmel Dr (N),,0,,13442
F-E/B,32.7928996188,1,,-117.090443003,10628,Zion&Cartwright,,Zion Av & Cartwright St,,0,,10628
F-E/B,32.6967192188,1,,-117.089142549,10629,Logan&49th,,Logan Av & 49th St,,0,,10629
N-S/B,32.7422561649,0,,-117.170487734,11621,Reynard&Otsego,,Reynard Wy & Otsego Dr,,0,,11621
N-S/B,32.7882781219,1,,-117.169279971,11620,L Vsta&Ulric,,Linda Vista Rd & Ulric St,,0,,11620
M-Street-N/B,32.5767459447,1,,-117.034798785,99409,Dennery&Home Depot,,Dennery Rd & Home Depot Drwy,,0,,99409
F-N/B,32.7127134534,1,,-117.163686731,12750,1st&G,,1st Av & G St,,0,,12750
F-E/B,32.7552665073,1,,-117.09736674,10620,El Cjn&45th,,El Cajon Bl & 45th St,,0,,10620
F-E/B,32.7494838305,1,,-117.09614024,10621,Univ&Chamoune,,University Av & Chamoune Av,,0,,10621
F-E/B,32.6967161005,1,,-117.095633792,10622,Logan&46th,,Logan Av & 46th St,,0,,10622
F-E/B,32.7557227461,1,,-117.094160723,10623,El Cjn&Menlo,,El Cajon Bl & Menlo Av,,0,,10623
M-Street-E/B,32.7040256668,1,,-117.092631921,10624,Imperial&47th,,Imperial Av & 47th St,,0,imp47,10624
F-E/B,32.7112161956,1,,-117.092967245,10625,Mrkt&47th,,Market St & 47th St,,0,,10625
N-S/B,32.7423864913,1,,-117.101038194,12134,Fairmnt&Myrtle,,Fairmount Av & Myrtle Av,,0,,12134
N-S/B,32.7460147666,1,,-117.101001686,12135,Fairmnt&Landis,,Fairmount Av & Landis St,,0,,12135
F-E/B,32.8714648304,1,,-117.217860828,10400,LJ Vlge&Rgnts,,La Jolla Village Dr & Regents Rd,,0,,10400
