intersection_code,stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_name_short,parent_station,stop_name,reference_place,location_type,stop_place,stop_code
N-E/B,32.71572127,1,,-117.1459499,10119,Brdwy&20th,,Broadway & 20th St,,0,,10119
F-E/B,32.87758931,1,,-117.1779947,10444,Miramar&Miramar,,Miramar Rd & Miramar Pl,,0,,10444
N-E/B,32.7038153,1,,-117.1477599,10117,Logan&Sigsbee,,Logan Av & Sigsbee St,,0,,10117
M-Street-E/B,32.84133507,1,,-116.7049681,99070,Willows&Viejas Retail Outlet,,Willows Rd & Viejas Retail Outlet,,0,vieres,99070
F-E/B,32.83422523,1,,-117.1751544,10447,Cmnt Mesa&Doliva,,Clairemont Mesa Bl & Doliva Dr,,0,,10447
F-S/B,32.65231926,1,,-116.967869,99076,Eastlake&Miller,,Eastlake Pkwy & Miller Dr,,0,,99076
F-N/B,32.65113271,1,,-116.9663162,99077,Eastlake&Fenton,,Eastlake Pkwy & Fenton St,,0,,99077
N-E/B,32.79485118,1,,-117.1545878,10110,Vista Hill&Meadowlark,,Vista Hill Av & Meadowlark Av,,0,,10110
N-E/B,32.74834756,1,,-117.1536647,10111,Univ&Vermont,,University Av & Vermont St,,0,,10111
,32.82676394,0,,-116.9820419,75023,Gillespie Field,welS,Gillespie Field Station,,0,welS,75023
F-N/B,32.71615347,1,,-117.1708589,99025,Pcfc Hwy&Brdwy,,Pacific Hwy & Broadway,,0,bropac,99025
M-Street-N/B,33.01886463,1,,-117.081056,13155,WBdo&W Bdo (Sharp Urgent Car,,West Bernardo Dr & W Bernardo Ct (Sharp Urgent Car,,0,,13155
N-W/B,32.76349122,1,,-117.1247676,10937,Adams&32nd,,Adams Av & 32nd St,,0,,10937
,32.79187891,0,,-116.9762169,75027,El Cajon TC,ecajtc,El Cajon Transit Center,,0,elcS,75027
,32.79206489,0,,-116.976139,75026,El Cajon TC,ecajtc,El Cajon Transit Center,,0,elcS,75026
,32.80448906,0,,-116.9757731,75025,Arnele Av,arnS_S,Arnele Avenue Station,,0,arnS,75025
,32.71153707,,,-117.1539928,marpar,marpar,,Park & Market Trolley Station,,1,,
F-W/B,33.21993402,2,,-116.6048886,98044,S2 (San Felipe)&S22 (Mntzma Vly),,S2 (San Felipe Rd) & S22 (Montezuma Valley Rd),,0,,98044
,32.78541311,0,,-117.001606,75029,Amaya Drive,amatro,Amaya Drive Station,,0,amaS,75029
,32.7854099,0,,-117.001863,75028,Amaya Drive,amatro,Amaya Drive Station,,0,amaS,75028
M-Street-W/B,33.21047007,0,,-116.5216323,98045,Mntzma Vly&37554,,Montezuma Valley Rd & 37554,,0,ranchi,98045
F-E/B,32.72340767,1,,-117.1070523,10592,Home&Gateway,,Home Av & Gateway Dr,,0,homgat,10592
F-E/B,32.6759728,1,,-117.1060453,10593,8th&Natl City,,8th St & National City Bl,,0,8thnat,10593
F-N/B,32.78159283,1,,-117.1103092,13397,Ward&Mission San Diego Trly,,Ward Rd & Mission San Diego Trolley,,0,msdtro,13397
F-E/B,32.95605472,1,,-117.1098227,10591,Rcho Pnsqts&Calle De Las Rosas,,Rancho Penasquitos Bl & Calle De Las Rosas,,0,,10591
N-E/B,32.74830807,1,,-117.1575477,13391,Univ&8th,,University Av & 8th Av,,0,,13391
M-Street-E/B,32.76956463,1,,-117.1680144,13390,Friars&Via De La Moda,,Friars Rd & Via De La Moda,,0,,13390
F-E/B,32.76319826,1,,-117.1069807,10594,Adams&Kensington,,Adams Av & Kensington Dr,,0,,10594
F-E/B,32.76593679,1,,-117.1635426,13392,Cmo De La Reina&Avda Del Rio,,Camino De La Reina & Avenida Del Rio,,0,,13392
,32.7733079,,,-117.0706954,sdsutc,sdsutc,,SDSU Transit Center,,1,,
F-E/B,32.70408184,1,,-117.1052325,10598,Imperial&Messina,,Imperial Av & Messina Wy,,0,,10598
F-E/B,32.7495688,1,,-117.1053423,10599,Univ&Marlborough,,University Av & Marlborough Av,,0,,10599
F-S/B,32.96678748,1,,-117.036322,40602,Midland&Edgemoor,,Midland Rd & Edgemoor St,,0,,40602
F-N/B,32.78525959,1,,-117.1102735,13398,Rcho Mission&San Diego Mission,,Rancho Mission Rd & San Diego Mission Rd,,0,sdmrcm,13398
F-N/B,32.90213618,1,,-117.2386301,98547,Tryana&Road To The Cure&Science Park,,Torreyana Rd & Road To The Cure & Science Park Rd,,0,trysci,98547
,32.88628952,0,,-117.1745422,98556,Nancy Ridge&Carrol (Carroll Ridge Bus Pk),,Nancy Ridge Dr & Carrol Rd (Carroll Ridge Bus Pk),,0,,98556
N-N/B,32.73239469,1,,-116.9619299,40739,Calavo&Ranchwood,,Calavo Dr & Ranchwood Dr,,0,,40739
F-S/B,32.71464114,1,,-116.9974321,41132,Grand&Jamacha,,Grand Av & Jamacha Rd,,0,jamgra,41132
F-S/B,32.71136724,1,,-116.9975084,41133,Grand&St George,,Grand Av & St George St,,0,,41133
,32.88889088,0,,-117.1918448,98557,5960 Nancy Ridge (Sorrento Vista Indu,,5960 Nancy Ridge Dr (Sorrento Vista Indu,,0,,98557
N-N/B,32.80018601,1,,-116.9709001,40733,Johnson&Madison,,Johnson Av & Madison Av,,0,,40733
F-N/B,32.7334831,1,,-116.9713886,40732,Swtwter Sprgs&Moorpark,,Sweetwater Springs Bl & Moorpark St,,0,,40732
N-N/B,32.73879655,1,,-116.9722191,40731,Swtwter Sprgs&Rothgard,,Sweetwater Springs Bl & Rothgard Rd,,0,,40731
,32.88813965,0,,-117.1752262,98554,9339 Carroll Park,,9339 Carroll Park Dr,,0,,98554
N-N/B,32.78574339,2,,-116.9707917,40734,Johnson&Grant,,Johnson Av & Grant Av,,0,,40734
M-TC-Bus,32.70560244,1,,-117.152947,91102,12th & Imperial TC,imp12,12th & Imperial Transit Center,,0,imp12,91102
F-S/B,32.89407841,2,,-117.2412599,11882,N Try Pines&Scripps Clinic,,N Torrey Pines Rd & Scripps Clinic Drwy,,0,scripp,11882
F-S/B,32.79950189,1,,-117.2408428,11881,Ingraham&Garnet,,Ingraham St & Garnet Av,,0,inggar,11881
M-TC-Bus,32.70605117,1,,-117.1532246,91101,12th & Imperial TC,imp12,12th & Imperial Transit Center,,0,imp12,91101
N-W/B,32.7005327,1,,-117.0953876,91106,Ocn Vw&46th,,Ocean View Bl & 46th St,,0,,91106
F-S/B,32.7957266,0,,-117.2396646,11886,Ingraham&Reed,,Ingraham St & Reed Av,,0,,11886
F-S/B,32.71096561,1,,-117.2487361,91105,Catalina&Cedarbrae,,Catalina Bl & Cedarbrae Ln,,0,,91105
N-S/B,32.69543582,1,,-117.0498323,99326,Woodman&Bullock,,Woodman St & Bullock Dr,,0,,99326
F-S/B,32.75285625,1,,-117.1009344,12136,Fairmnt&Orange,,Fairmount Av & Orange Av,,0,,12136
N-E/B,32.80368075,1,,-117.1152896,60681,Stonecrest&Walmart,,Stonecrest Bl & Walmart,,0,stone,60681
N-E/B,32.58367653,1,,-117.0842957,60042,Palm&Hollister (Trly),,Palm Av & Hollister St (Trolley),,0,plmtro,60042
F-N/B,32.61471602,0,,-117.0270048,99476,Medical Ctr&E Palomar,,Medical Center Dr & E Palomar St,,0,epamed,99476
F-N/B,32.71693075,0,,-117.1564638,99477,9th&C,,9th Av & C St,,0,9thc,99477
M-TC-Bus,33.01711519,1,,-117.0808568,99474,Rcho Bdo Trnst Stn,,Rancho Bernardo Transit Station,,0,ranbrt,99474
M-TC-Bus,33.01698223,1,,-117.0806011,99475,Rcho Bdo Trnst Stn,,Rancho Bernardo Transit Station,,0,ranbrt,99475
M-TC-Bus,33.01685435,1,,-117.0804074,99472,Rcho Bdo Trnst Stn,,Rancho Bernardo Transit Station,,0,ranbrt,99472
M-TC-Bus,33.017149,1,,-117.0807331,99473,Rcho Bdo Trnst Stn,,Rancho Bernardo Transit Station,,0,ranbrt,99473
N-S/B,32.82012375,1,,-117.2042532,99470,Clairemont&Hiawatha,,Clairemont Dr & Hiawatha Wy,,0,,99470
M-Street-W/B,32.73140222,1,,-117.2016438,99471,Lindbergh Field&Trm 2 East,,Lindbergh Field & Terminal 2 East,,0,airt2,99471
M-Street-S/B,32.91450917,1,,-117.1246014,12109,Black Mtn&10770 The Woods MHP,,Black Mountain Rd & 10770 The Woods MHP,,0,,12109
,32.89661177,0,,-117.1892788,98551,Pcfc Heights&Cornerstone,,Pacific Heights Bl & Cornerstone Ct,,0,,98551
F-E/B,32.80424599,1,,-117.1634942,99478,Armstrong&Mesa Coll,,Armstrong Pl & Mesa College Dr,,0,mescol,99478
F-S/B,32.80381887,2,,-117.1640137,99479,Mesa Coll&Armstrong,,Mesa College Dr & Armstrong Pl,,0,mescol,99479
F-E/B,32.64020134,1,,-117.0487013,30118,EH&Hidden Vista,,East H St & Hidden Vista Dr,,0,ehhidd,30118
F-E/B,32.61938599,2,,-117.0488734,30119,E Naples&Monserate,,E Naples St & Monserate Av,,0,,30119
M-Street-E/B,32.71288508,0,,-117.0362938,13021,Jamacha&7629,,Jamacha Rd & 7629,,0,,13021
F-N/B,32.78147018,1,,-117.0329464,13020,Baltimore&Lake Murray,,Baltimore Dr & Lake Murray Bl,,0,ballak,13020
F-E/B,32.71422373,2,,-117.2369906,12643,Rosecrans&Qualtrough,,Rosecrans St & Qualtrough St,,0,,12643
,32.76508793,,,-117.0204816,lamS_S,lamS_S,,La Mesa Blvd Station,lamS,1,,
N-E/B,32.86776616,1,,-117.2316879,13024,Nobel&LJ Vlge Square,,Nobel Dr & La Jolla Village Square Drwy,,0,noblaj,13024
N-E/B,32.95977828,2,,-117.0162709,40027,Bowdoin&Ogunquite,,Bowdoin Rd & Ogunquit Ave,,0,,40027
M-Street-E/B,32.61038848,1,,-117.0533674,30112,E Palomar&Hilltop,,E Palomar St & Hilltop Dr,,0,hilpal,30112
N-E/B,32.65274388,2,,-116.9802702,30445,Lakeshore&Brookstone,,Lakeshore Dr & Brookstone Rd,,0,,30445
N-E/B,32.97802316,1,,-117.0245757,40022,Twin Peaks&Espola,,Twin Peaks Rd & Espola Rd,,0,,40022
N-E/B,32.743241,1,,-117.0234289,40021,Brdwy&Wshngtn,,Broadway & Washington St,,0,,40021
N-W/B,32.95667477,1,,-117.0472181,40355,Poway&Tarascan,,Poway Rd & Tarascan Rd,,0,,40355
F-W/B,33.01878917,1,,-117.0478341,40354,Espola&Avda Florencia,,Espola Rd & Avenida Florencia,,0,,40354
F-S/B,32.78479445,1,,-117.0262049,40605,Lake Murray&Marengo,,Lake Murray Bl & Marengo Av,,0,,40605
N-W/B,32.95665896,1,,-117.0454054,40356,Poway&Tarascan (Library Pza),,Poway Rd & Tarascan Rd (Library Plaza),,0,powbow,40356
F-W/B,32.95622612,1,,-117.054533,40351,Poway&Carriage,,Poway Rd & Carriage Rd,,0,powcar,40351
F-W/B,33.01835349,1,,-117.0565342,40350,Espola&Alondra,,Espola Rd & Alondra Dr,,0,,40350
F-S/B,32.96405881,1,,-117.0362324,40601,Midland&Janette,,Midland Rd & Janette Ln,,0,,40601
F-W/B,33.01886344,1,,-117.0537724,40352,Espola&Summerfield,,Espola Rd & Summerfield Ln,,0,,40352
N-N/B,32.81411261,1,,-117.1790409,12380,Gnsee&Gnsee E,,Genesee Av & Genesee Ct E,,0,,12380
F-W/B,32.95659971,2,,-117.041359,40359,Poway&Community,,Poway Rd & Community Rd,,0,,40359
F-W/B,33.0187898,1,,-117.0456026,40358,Espola&Valle Verde,,Espola Rd & Valle Verde Rd,,0,,40358
N-N/B,32.79585174,1,,-117.2394838,12990,Ingraham&Reed,,Ingraham St & Reed Av,,0,,12990
M-Street-E/B,32.82773471,1,,-117.2109506,12992,Cmnt Mesa&3511,,Clairemont Mesa Bl & 3511,,0,,12992
F-E/B,32.72880526,1,,-117.1865083,12995,N Harbor&Car Rental,,N Harbor Dr & Car Rental Rd,,0,,12995
M-Street-E/B,32.72852879,1,,-117.1845478,12996,N Harbor&2701,,N Harbor Dr & 2701,,0,,12996
M-TC-Train-E/B,32.75894122,1,,-117.1779874,12998,Hotel Cir S&1605,,Hotel Circle S & 1605,,0,,12998
N-E/B,32.56598464,1,,-117.0148753,99591,SR-905&Caliente,,SR-905 & Caliente Av,,0,,99591
N-W/B,32.71195674,2,,-117.0266493,11081,San Vicente&Sawtelle,,San Vicente St & Sawtelle Av,,0,,11081
,32.89217891,0,,-117.1953398,98559,Youngstown&Oberlin,,Youngstown Wy & Oberlin Dr,,0,,98559
F-E/B,32.56378066,1,,-117.0834294,60084,Tocayo&Hollister,,Tocayo Av & Hollister St,,0,,60084
M-Street-N/B,32.86572514,1,,-117.2520852,12284,LJ Shores&Scripps Institute,,La Jolla Shores Dr & Scripps Institute,,0,,12284
M-Street-N/B,32.83328853,1,,-117.0147921,40717,Mesa&8701,,Mesa Rd & 8701,,0,,40717
F-E/B,32.84587137,1,,-116.8739368,40906,Old80&Pecan Park,,Old Hwy 80 & Pecan Park Ln,,0,oldpec,40906
M-TC-Bus,32.709787,1,,-117.0861005,91038,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,91038
M-TC-Bus,32.70995421,1,,-117.0857607,91039,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,91039
F-W/B,32.79515297,1,,-116.93727,41273,E Main&2nd,,E Main St & 2nd St,,0,,41273
M-TC-Bus,32.70979656,1,,-117.0863119,91037,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,91037
M-TC-Bus,32.70995836,1,,-117.0863654,91035,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,91035
M-TC-Bus,32.71000728,1,,-117.0860408,91032,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,91032
M-TC-Bus,32.70995988,1,,-117.0861411,91033,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,91033
M-TC-Bus,32.70998947,1,,-117.0862357,91031,Euclid Av Sta,euctro,Euclid Ave Station,,0,euctro,91031
N-W/B,32.80767447,1,,-116.9785869,40289,Fletcher&Cuyamaca,,Fletcher Pkwy & Cuyamaca St,,0,,40289
N-W/B,32.80885732,0,,-116.9793485,40288,Fesler&Cuyamaca,,Fesler St & Cuyamaca St,,0,fescuy,40288
N-W/B,32.6608139,0,,-117.0360407,30202,Bonita&Allen School,,Bonita Rd & Allen School Rd,,0,,30202
F-E/B,32.83590007,1,,-116.7765466,40909,Tavern&Alpine,,Tavern Rd & Alpine Bl,,0,alpshp,40909
N-W/B,32.74815074,1,,-116.9919466,40282,Campo&Rogers,,Campo Rd & Rogers Rd,,0,,40282
N-W/B,32.80272943,1,,-116.9970701,40281,Fletcher&Garfield,,Fletcher Pkwy & Garfield Av,,0,flegar,40281
F-W/B,32.70799798,1,,-116.9978992,40280,Jamacha&Grand,,Jamacha Bl & Grand Av,,0,,40280
N-S/B,32.87702214,1,,-117.2076585,99159,Towne Ctr&Executive,,Towne Center Dr & Executive Dr,,0,,99159
N-W/B,32.74809677,1,,-116.9867359,40286,Campo&Conrad,,Campo Rd & Conrad Dr,,0,camcon,40286
N-W/B,32.70841299,1,,-116.9869438,40285,Jamacha&San Diego,,Jamacha Bl & San Diego St,,0,,40285
N-W/B,32.70801695,2,,-116.9906563,40284,Jamacha&San Juhn,,Jamacha Bl & San Juhn St,,0,,40284
,32.77036333,,,-117.1577619,hazS_S,hazS_S,,Hazard Center Station,hazS,1,,
N-W/B,32.76809885,1,,-117.0294605,11080,La Mesa&El Cjn,,La Mesa Bl & El Cajon Bl,,0,,11080
N-W/B,32.80030456,1,,-116.9311465,40466,Madison&Grape,,Madison Av & Grape St,,0,,40466
N-S/B,32.78684059,1,,-117.0251296,40510,Lake Murray&Bob,,Lake Murray Bl & Bob St,,0,,40510
N-S/B,32.83123867,1,,-117.0169262,40517,Mesa&Prospect,,Mesa Rd & Prospect Av,,0,mespro,40517
F-S/B,32.7846447,1,,-117.0978479,13394,Msn Grg&Twain,,Mission Gorge Rd & Twain Av,,0,,13394
F-N/B,32.87715643,1,,-117.2073538,99158,Towne Ctr&Executive,,Towne Center Dr & Executive Dr,,0,,99158
N-S/B,32.95356448,2,,-117.0184042,40518,Standish&Kennebunk,,Standish Dr & Kennebunk St,,0,,40518
F-E/B,32.72579112,1,,-117.2205142,11155,N Harbor&Nimitz,,N Harbor Dr & Nimitz Bl,,0,,11155
F-W/B,32.86151534,1,,-117.2234342,11154,Arriba&Rgnts,,Arriba St & Regents Rd,,0,,11154
M-Street-W/B,32.80570669,0,,-117.2213039,11156,Garnet&Bond,,Garnet Av & Bond St,,0,,11156
F-W/B,32.86860018,1,,-117.2252876,11151,Nobel&Lebon,,Nobel Dr & Lebon Dr,,0,nobleb,11151
F-W/B,32.87125007,1,,-117.2238546,11153,LJ Vlge&Lebon,,La Jolla Village Dr & Lebon Dr,,0,,11153
F-W/B,32.8048892,1,,-117.2242435,11152,Garnet&Soledad Mtn,,Garnet Av & Soledad Mountain Rd,,0,,11152
N-N/B,32.82391003,2,,-116.9333441,40746,Wtr Gdns&Royal,,Winter Gardens Bl & Royal Rd,,0,,40746
,32.70599225,,,-117.1244084,32nS_S,32nS_S,,32nd/Commercial Station,32nS,1,,
F-W/B,32.80231337,1,,-117.2204626,11158,Grand&Bond,,Grand Av & Bond St,,0,,11158
N-N/B,32.71270538,0,,-117.2480633,12289,Catalina&Rosecroft,,Catalina Bl & Rosecroft Ln,,0,,12289
N-E/B,32.64103145,1,,-117.0059918,30063,EH&Buena Vista,,East H St & Buena Vista Wy,,0,,30063
F-W/B,32.69612958,1,,-117.1742936,60163,3rd&Orange,,3rd St & Orange Av,,0,,60163
F-W/B,32.58401669,1,,-117.0948723,60509,Palm&18th,,Palm Av & 18th St,,0,,60509
,32.7170022,,,-117.1683545,amptro,amptro,,America Plaza Trolley Station,,1,,
F-E/B,32.69865727,1,,-117.0797473,10647,Olvera&Santa Isabel,,Olvera Av & Santa Isabel Dr,,0,,10647
N-S/B,32.79352232,1,,-117.0185111,11811,Lake Murray&Jackson,,Lake Murray Bl & Jackson Dr,,0,lakjac,11811
F-E/B,32.69272299,1,,-117.1332055,99414,Main&28th,,Main St & 28th St,,0,,99414
F-S/B,32.84401856,1,,-116.9695172,41027,Magnolia&Riverview,,Magnolia Av & Riverview Pkwy,,0,,41027
M-Street-W/B,32.79141424,1,,-117.1633481,11238,Gnsee&Richland,,Genesee Av & Richland St,,0,,11238
M-Street-E/B,32.82128162,1,,-117.1355304,13041,Balboa&8965,,Balboa Av & 8965,,0,,13041
M-Street-N/B,32.83615661,2,,-116.9329574,41029,Wtr Gdns&8755,,Winter Gardens Bl & 8755,,0,,41029
F-N/B,32.79199895,1,,-117.1664129,11230,Gnsee&L Vsta,,Genesee Av & Linda Vista Rd,,0,genlvN,11230
F-W/B,32.87881026,1,,-117.1653856,11233,Miramar&Production,,Miramar Rd & Production Av,,0,,11233
N-S/B,32.63729889,1,,-117.0964708,30288,Woodlawn&F,,Woodlawn Av & F St,,0,,30288
F-W/B,32.75002431,1,,-117.1629776,11236,Wshngtn&3rd,,Washington St & 3rd Av,,0,,11236
F-S/B,32.6817582,1,,-117.0819835,50130,Euclid&9th,,Euclid Av & 9th St,,0,,50130
M-Street-S/B,32.66862684,1,,-117.0769432,50132,Euclid&24th,,Euclid Av & 24th St,,0,,50132
F-S/B,32.66586573,1,,-117.0759555,50133,Euclid&Ridgeway,,Euclid Av & Ridgeway Dr,,0,,50133
F-S/B,32.68849934,1,,-117.0627539,50134,Munda&Pdse Vly,,Munda Rd & Paradise Valley Rd,,0,,50134
M-Street-W/B,32.63294378,1,,-117.0829783,30164,H&Fig,,H St & Fig Av,,0,,30164
F-N/B,32.67145404,1,,-117.1005194,50139,D&E 15th,,D Av & E 15th St,,0,,50139
F-W/B,32.60438408,1,,-117.0396067,30269,E Orange&Melrose,,E Orange Av & Melrose Av,,0,,30269
N-N/B,32.72610796,0,,-117.0431783,12576,Madera&Mass,,Madera St & Massachusetts Av,,0,,12576
M-Street-N/B,32.70549564,1,,-117.0313419,12577,Mdwbrk&Blackpool,,Meadowbrook Dr & Blackpool Rd,,0,,12577
N-N/B,32.73081815,0,,-117.042863,12574,Mass&Mt Vernon,,Massachusetts Av & Mt Vernon St,,0,masmtv,12574
N-N/B,32.73876201,0,,-117.0427491,12575,Mass&Central,,Massachusetts Av & Central Av,,0,,12575
M-TC-Bus,32.79255039,1,,-116.9756503,92212,El Cjn TC,ecajtc,El Cajon Transit Center,,0,ecajtc,92212
M-TC-Bus,32.79264332,1,,-116.975739,92210,El Cjn TC,ecajtc,El Cajon Transit Center,,0,ecajtc,92210
F-W/B,32.74291189,1,,-116.9349567,40462,Jamacha&Fury,,Jamacha Rd & Fury Ln,,0,,40462
F-S/B,32.78265371,1,,-117.0296414,40372,Lake Murray&Cowles Mtn,,Lake Murray Bl & Cowles Mountain Bl,,0,,40372
,32.88932549,0,,-117.1798222,98552,Brown Deer&Ferris Sq,,Brown Deer Rd & Ferris Sq,,0,,98552
N-S/B,32.7147535,0,,-117.2476671,11525,Catalina&Pio Pico,,Catalina Bl & Pio Pico St,,0,,11525
F-S/B,32.86944973,1,,-117.2517075,11852,LJ Shores&Biological Grade,,La Jolla Shores Dr & Biological Grade,,0,,11852
N-E/B,32.74979066,1,,-117.1652063,99793,Wshngtn&Front,,Washington St & Front St,,0,,99793
F-N/B,32.74600116,1,,-117.2490812,12618,Cable&Newport,,Cable St & Newport Av,,0,,12618
N-N/B,32.70870064,0,,-117.2490973,12617,Catalina&Mills (Gate 2),,Catalina Bl & Mills St (Gate 2),,0,nradmg,12617
F-N/B,32.7442823,1,,-117.2505642,12616,Cable&Narragansett,,Cable St & Narragansett Av,,0,,12616
F-N/B,32.86860881,1,,-117.2516914,12615,LJ Shores&Downwind Way,,La Jolla Shores Dr & Downwind Way,,0,,12615
F-N/B,32.77436503,1,,-117.2515827,12614,Mission&Santa Barbara,,Mission Bl & Santa Barbara Pl,,0,,12614
F-N/B,32.86185418,1,,-117.2532266,12613,LJ Shores&Cmo Del Collado,,La Jolla Shores Dr & Camino Del Collado,,0,,12613
F-N/B,32.77638801,1,,-117.2522531,12612,Mission&San Luis Obispo,,Mission Bl & San Luis Obispo Pl,,0,,12612
F-N/B,32.74257732,1,,-117.2520279,12610,Cable&Santa Cruz,,Cable St & Santa Cruz Av,,0,,12610
N-W/B,32.55322382,1,,-116.9448241,60536,Siempre Viva&Customhouse Pza,,Siempre Viva Rd & Customhouse Plaza,,0,,60536
,32.9046676,0,,-117.1889282,98549,5910 Pcfc Ctr,,5910 Pacific Center Bl,,0,,98549
F-W/B,33.01860347,1,,-117.0312756,40374,Espola&Westling,,Espola Rd & Westling St,,0,,40374
N-W/B,32.76605846,1,,-117.1638139,13393,Cmo De La Reina&Avda Del Rio,,Camino De La Reina & Avenida Del Rio,,0,,13393
M-Street-W/B,32.59490574,1,,-117.0563986,30644,Main&3554,,Main St & 3554,,0,,30644
F-W/B,32.7950836,1,,-116.9578159,41280,E Main&Ballantyne,,E Main St & Ballantyne St,,0,emabal,41280
N-S/B,32.72488655,2,,-117.1082112,11717,Gateway&Crenshaw,,Gateway Dr & Crenshaw St,,0,,11717
N-S/B,32.81732351,1,,-116.9589061,40554,Graves&Graves,,Graves Av & Graves Ln,,0,,40554
F-S/B,32.724579,1,,-117.0145771,40617,Swtwter&Blossom,,Sweetwater Rd & Blossom Ln,,0,sweblo,40617
F-W/B,32.80783813,1,,-116.9366042,40460,Brdwy&2nd,,Broadway & 2nd St,,0,,40460
F-S/B,32.68647812,1,,-117.1019969,50198,Highland&Eta,,Highland Av & Eta St,,0,,50198
N-S/B,33.04565993,1,,-116.8622114,98028,Main&6th,,Main St & 6th St,,0,,98028
M-Street-W/B,33.05122775,1,,-116.8556089,98029,Earlham&Thomsen (Ramona Water Dist),,Earlham St & Thomsen Wy (Ramona Water Dist),,0,,98029
F-S/B,33.04377683,1,,-116.8656215,98026,Main&8th,,Main St & 8th St,,0,,98026
F-N/B,33.04557652,1,,-116.8618486,98027,Main&6th,,Main St & 6th St,,0,,98027
M-Street-S/B,33.04246784,1,,-116.8679749,98024,Main&10th,,Main St & 10th St,,0,,98024
F-N/B,33.04375154,1,,-116.8651808,98025,Main&8th,,Main St & 8th St,,0,,98025
M-Street-N/B,33.03457361,2,,-116.8811899,98022,Sr 67&Day,,Sr 67 & Day St,,0,,98022
F-N/B,33.04212898,1,,-116.8681357,98023,Main&10th,,Main St & 10th St,,0,,98023
F-N/B,33.03250994,1,,-116.8837984,98020,Sr 67&Letton,,Sr 67 & Letton St,,0,,98020
N-S/B,33.03266365,2,,-116.8838387,98021,Sr 67&Letton,,Sr 67 & Letton St,,0,,98021
F-N/B,32.71699254,1,,-117.1681756,99791,India&C,amptro,India St & C St,,0,amptro,99791
F-N/B,32.69461896,1,,-117.1745182,60378,Orange&4th,,Orange Av & 4th St,,0,ora4th,60378
F-N/B,32.69034821,1,,-117.1770217,60375,Orange&7th,,Orange Av & 7th St,,0,,60375
F-N/B,32.68891538,1,,-117.1778647,60374,Orange&8th,,Orange Av & 8th St,,0,,60374
F-N/B,32.69318068,1,,-117.175358,60377,Orange&5th,,Orange Av & 5th St,,0,,60377
F-N/B,32.69178927,1,,-117.1761788,60376,Orange&6th,,Orange Av & 6th St,,0,,60376
F-S/B,32.78444723,1,,-117.1104966,13404,Rcho Mission&San Diego Mission,,Rancho Mission Rd & San Diego Mission Rd,,0,,13404
F-N/B,32.68602487,1,,-117.1795666,60370,Orange&10th,,Orange Av & 10th St,,0,,60370
F-N/B,32.68389078,1,,-117.1786373,60373,Orange&B,,Orange Av & B Av,,0,,60373
F-N/B,32.68754331,1,,-117.1786693,60372,Orange&9th,,Orange Av & 9th St,,0,,60372
F-W/B,32.70942057,1,,-117.0682004,11410,Imperial&60th,,Imperial Av & 60th St,,0,,11410
F-W/B,32.70154744,1,,-117.0680038,11411,Skyline&Ozzie Way,,Skyline Dr & Ozzie Way,,0,,11411
F-W/B,32.76121435,1,,-117.0676145,11412,El Cjn&Coll,,El Cajon Bl & College Av,,0,elcco1,11412
F-W/B,32.75214389,1,,-117.0672636,11413,Univ&60th,,University Av & 60th St,,0,,11413
M-Street-W/B,32.5739615,1,,-117.0627998,11414,Del Sol&Ocean Bluffs,,Del Sol Bl & Ocean Bluffs,,0,,11414
F-W/B,32.74444106,0,,-117.0641708,11415,Strmvw&Glade,,Streamview Dr & Glade St,,0,,11415
F-W/B,32.70990852,1,,-117.064242,11416,Imperial&62nd,,Imperial Av & 62nd St,,0,imp62,11416
F-W/B,32.70150201,1,,-117.0632379,11417,Skyline&O'Meara,,Skyline Dr & O'Meara St,,0,,11417
F-W/B,32.76349878,1,,-117.0638069,11418,El Cjn&63rd,,El Cajon Bl & 63rd St,,0,,11418
F-N/B,32.79470986,1,,-117.162585,12761,L Vsta&Wheatley,,Linda Vista Rd & Wheatley St,,0,,12761
F-N/B,32.73152516,1,,-117.1602235,12767,5th&Laurel,,5th Av & Laurel St,,0,,12767
F-N/B,32.7212655,0,,-117.16015,12766,5th&Beech,,5th Av & Beech St,,0,,12766
F-N/B,32.71803122,1,,-117.1600516,12765,5th&B,,5th Av & B St,,0,b5th,12765
N-W/B,32.70134169,0,,-117.1166353,10949,Ocn Vw&36th,,Ocean View Bl & 36th St,,0,,10949
N-W/B,32.69610345,1,,-117.1165773,10948,Natl&36th,,National Av & 36th St,,0,,10948
N-N/B,32.72461609,1,,-117.0139141,40806,Swtwter&Blossom,,Sweetwater Rd & Blossom Ln,,0,sweblo,40806
M-Street-W/B,32.80848477,1,,-117.1223733,10941,Aero&WCyn,,Aero Dr & West Canyon Av,,0,,10941
M-Street-E/B,32.80297551,1,,-116.9945532,40044,Fletcher&Westwind,,Fletcher Pkwy & Westwind Dr,,0,flewes,40044
